lad_code,Children_and_young_people_Proportion,Children_and_young_people_Extent,Adult_skills_Proportion,Adult_skills_Extent,Geographical_barriers_Proportion,Geographical_barriers_Extent,Wider_barriers_Proportion,Wider_barriers_Extent,Indoors_Proportion,Indoors_Extent,Outdoors_Proportion,Outdoors_Extent
E07000208,0.022727272727272728,0.037913365411770546,0,0.014690173412731149,0.06818181818181818,0.2420876206882441,0,0.06096456010212506,0,0,0,0.024205468360612072
E07000209,0.07142857142857142,0.13114972280420656,0.011904761904761904,0.034266503436413624,0.21428571428571427,0.3812849039156359,0,6.384844885217815e-4,0,0.033941436300217655,0.011904761904761904,0.13547873523694312
E07000210,0.018518518518518517,0.04590446949077262,0,0.018947047710794376,0.2037037037037037,0.3753841866848362,0,0.006381982860759707,0.018518518518518517,0.08646790295428607,0,0.05199040047634549
E07000211,0.023255813953488372,0.10238752930010919,0,0.02490693987582671,0.12790697674418605,0.27478389503898654,0,0.03571329064348313,0,0.0076036195582295215,0.046511627906976744,0.2744833679035108
E07000212,0.019230769230769232,0.09537550902623651,0,0.026255040722098916,0.15384615384615385,0.27293897010740326,0,0.22955761161421998,0,0.009425345295656308,0.07692307692307693,0.3895050803543119
E07000213,0.03333333333333333,0.14454452946399082,0.016666666666666666,0.09495880316878905,0.05,0.16208510973669196,0.016666666666666666,0.29805213082620985,0,0.012580876392349956,0.35,0.812361998121373
E07000214,0.01818181818181818,0.06825534942297316,0,0.02330043422983939,0.12727272727272726,0.32043131940356423,0,0.02420228008094125,0,0.006727029265450311,0,0.11185562441723912
E07000215,0,0.09282244300604153,0,0,0.34,0.45070214032882333,0,0,0,0.032703266301797505,0.02,0.17314260404835677
E07000216,0.036585365853658534,0.051269602993622376,0,0.012637397616255602,0.2073170731707317,0.40817153741455026,0,0,0.012195121951219513,0.03522868726840445,0,0.011074781566490915
E07000217,0,0.048552339690932284,0,0.04869421811540417,0.11475409836065574,0.24614001555346135,0,0.12668752971003008,0.01639344262295082,0.03539939662577454,0,0.017384485318032834
E07000218,0.10526315789473684,0.2458252378336904,0.07894736842105263,0.2295951900782786,0.15789473684210525,0.32678076534441336,0,0.007891173005404447,0,0.08945477491226671,0.07894736842105263,0.23390474912685996
E07000219,0.14814814814814814,0.28398389578362865,0.12345679012345678,0.3398046192469871,0.012345679012345678,0.11867137928468477,0,0.06077828454218885,0.024691358024691357,0.14737887644634678,0.012345679012345678,0.029666254686739356
E07000220,0.06557377049180328,0.1689146925520685,0,0.04024281420606707,0.14754098360655737,0.25373028929607055,0,0.03870006978578032,0,0.0968525605334959,0,0.025218338796107107
E07000221,0,0.0371308658044759,0,0.015693506745841714,0.3150684931506849,0.470193077312599,0,0.005752471068063662,0.136986301369863,0.3241340837596859,0,0.019632901206281844
E07000222,0.03488372093023256,0.07239423607798051,0,0.04022670613160376,0.10465116279069768,0.25177092021234065,0,0.07945167559882331,0.046511627906976744,0.1647473424260326,0,0.025962564139680407
E07000223,0.14285714285714285,0.30621672518670345,0,0.17997409266326092,0.047619047619047616,0.11839652889740958,0,0.01387500683516239,0,0.03821228605941702,0,0.049273525800459635
E07000224,0.13829787234042554,0.27481677207757943,0.010638297872340425,0.11712323266006582,0.06382978723404255,0.17775143493379664,0.010638297872340425,0.20844825850869905,0.07446808510638298,0.13112258470743685,0,7.742728917563275e-4
E07000225,0.08450704225352113,0.16173924078688195,0,0.02383638471135387,0.36619718309859156,0.49667859900549444,0,0.0019856597446887606,0.2112676056338028,0.2677752898258006,0,0.061290426364764033
E07000226,0.13636363636363635,0.3564715953130095,0.015151515151515152,0.19777931825333803,0.015151515151515152,0.1516712129417667,0.030303030303030304,0.43943075288119293,0,0.004826962298746042,0.07575757575757576,0.2854900650401333
E07000227,0.012345679012345678,0.04475115319158469,0,0,0.25925925925925924,0.4523942775740449,0,0.007141560398964499,0.12345679012345678,0.22929545034922139,0,0.001206940239530117
E07000228,0.046511627906976744,0.0706804184450123,0,0.006777051796506179,0.13953488372093023,0.3632469186860512,0,0,0.05813953488372093,0.08134589500077702,0,0.04362395259844285
E07000229,0.06153846153846154,0.1794543038852498,0,0.04087717840347524,0,0.07200174753384388,0,0.047969196557222246,0.09230769230769231,0.2694336357499938,0.015384615384615385,0.34542820167784627
E07000234,0.034482758620689655,0.0933332633303232,0,0.041102773998229286,0.20689655172413793,0.3819505528211397,0,0,0.05172413793103448,0.09070088303270724,0,0.002791185810463534
E07000235,0.06666666666666667,0.10003573936943862,0.022222222222222223,0.04692945587674134,0.4,0.5687851863424453,0,0.0011183934012819151,0.28888888888888886,0.44405810516361305,0,0
E07000236,0.16363636363636364,0.3089557638097318,0.18181818181818182,0.34592103867028956,0.21818181818181817,0.5008130124181015,0,0.1974837723279798,0.01818181818181818,0.041715743184253654,0,0
E07000237,0.15873015873015872,0.20346617397581193,0.12698412698412698,0.1774009428185009,0.07936507936507936,0.18544314814863072,0,0.13178338106493145,0.19047619047619047,0.3755976525956174,0.031746031746031744,0.05208040276956192
E07000238,0.0641025641025641,0.19296769131241578,0.01282051282051282,0.06756444641019167,0.38461538461538464,0.5183541221241714,0,0.013004547624933685,0.1282051282051282,0.29736375047194585,0.01282051282051282,0.04575561523278391
E07000239,0.1076923076923077,0.23253689399756178,0.09230769230769231,0.2108149204626341,0.16923076923076924,0.3243533146866302,0,0.07089103621310928,0.24615384615384617,0.38448465187507164,0,0
E07000240,0,0.009166603061954827,0,0,0.05747126436781609,0.16525825433148084,0,0.10495060074050283,0,0.02901325330180459,0.011494252873563218,0.030962077670713843
E07000241,0.04477611940298507,0.12456932761844158,0,0.03468630803218737,0.1044776119402985,0.23301978733596196,0.029850746268656716,0.3201676932261374,0,0.009250563922541527,0.029850746268656716,0.13183776189778254
E07000242,0,0.020889842609402638,0,0.021688014885228125,0.2261904761904762,0.3027865180572271,0,0.0029579582642448527,0.023809523809523808,0.06774365163087664,0,0
E07000243,0.019230769230769232,0.290436814324125,0,0.116838865143547,0.09615384615384616,0.19269435094568332,0,0.11442850186717207,0,0,0.019230769230769232,0.0933929523447098
E07000244,0.18493150684931506,0.2810612245163464,0.0684931506849315,0.1367790730425698,0.2534246575342466,0.3729889588451855,0,3.293742507199264e-4,0.23972602739726026,0.3268149625958954,0,0.015399929357077851
E07000245,0.12,0.30005779519650366,0.04,0.14249475448216523,0.28,0.4955549898869656,0,0.10479632630750943,0.04,0.15983190342847162,0.01,0.017097028129895643
E07000246,0.06818181818181818,0.1858875234793401,0.03409090909090909,0.08500603767096267,0.25,0.42028063052178,0,0.026413474850349603,0.22727272727272727,0.3033361625886589,0,0.04003058992273266
E08000001,0.07909604519774012,0.18740536407797811,0.22598870056497175,0.3704503512033842,0.02824858757062147,0.10045678289781822,0,0.05214326319225686,0.1694915254237288,0.28849026431201413,0.005649717514124294,0.08366784742915237
E08000002,0.03333333333333333,0.12255313382504121,0.05,0.16605966919022905,0.041666666666666664,0.07913782675424581,0,0.05015993679322594,0.125,0.2516901477926396,0,0.010729540478456666
E08000003,0.05319148936170213,0.22741765955428395,0.25177304964539005,0.42455890094604826,0,0.008882604418020915,0.24468085106382978,0.7218156414081519,0.1950354609929078,0.38057185812199607,0.031914893617021274,0.25643816578526735
E08000004,0.14184397163120568,0.30477432030185586,0.3262411347517731,0.4919966833899477,0.0070921985815602835,0.04605772447077937,0,0.03137548319597195,0.09929078014184398,0.3355343581001444,0,0.1168628906636718
E08000005,0.08955223880597014,0.22784702640190937,0.29850746268656714,0.4775790457911961,0.014925373134328358,0.07355675303265174,0,0.1404489431854531,0.06716417910447761,0.20293994980438473,0,0.002685526930931816
E08000006,0.15333333333333332,0.3563210304623047,0.22666666666666666,0.4199021753869399,0.006666666666666667,0.04386763436624932,0,0.22200212222372884,0.06666666666666667,0.2391815125471635,0,0.06321565322950363
E08000007,0.08421052631578947,0.17380303699711297,0.042105263157894736,0.12824921267874423,0.015789473684210527,0.07288698097662354,0,0.014664786434714564,0.08947368421052632,0.23367818153492165,0,0.006213276529434206
E08000008,0.09219858156028368,0.2146211608377352,0.19148936170212766,0.42077345541889727,0,0.0915558092140607,0,0.03825743418349853,0.11347517730496454,0.3208358747365237,0,0.042705992658423765
E08000009,0.007246376811594203,0.04322866130881447,0.014492753623188406,0.08521109674067129,0.007246376811594203,0.07036824597172724,0,0.024278977301607916,0.06521739130434782,0.22485643930622778,0,0.0040872580636051965
E08000010,0.125,0.24502176717649438,0.16,0.33097757607146167,0.005,0.10462386309205599,0,0,0.035,0.10854728606539295,0,0.004865214562168302
E08000011,0.3163265306122449,0.4794782517946889,0.45918367346938777,0.575412315607914,0.05102040816326531,0.1655287139498595,0,0.025878616629580353,0.07142857142857142,0.2720025496983893,0.01020408163265306,0.18138328821741984
E08000012,0.18791946308724833,0.39684584974859943,0.3288590604026846,0.4695449961968184,0.013422818791946308,0.05318162224538129,0,0.061931562040682016,0.38926174496644295,0.5844688661888983,0.12416107382550336,0.5238261125910709
E08000013,0.18487394957983194,0.32151477899668307,0.11764705882352941,0.3110226930563491,0.008403361344537815,0.06947788070112214,0,0,0.04201680672268908,0.13408189024636008,0,0.02477037846655017
E08000014,0.0582010582010582,0.15253892333427965,0.13756613756613756,0.23075985675620972,0.010582010582010581,0.06765216769541531,0,0,0.19047619047619047,0.35175684307016547,0,0.03720883543013789
E08000015,0.14563106796116504,0.24142905289334618,0.0970873786407767,0.20887481798995464,0.024271844660194174,0.08968013677339134,0,0,0.17475728155339806,0.38341162901035614,0.009708737864077669,0.055550962812689154
E08000016,0.30612244897959184,0.4450806572830734,0.2789115646258503,0.45309713434322707,0.027210884353741496,0.09345373136620919,0,0,0,0.026440250633880773,0,0
E08000017,0.34536082474226804,0.48002315496170556,0.34536082474226804,0.4989091312840804,0.061855670103092786,0.14400411423670464,0,0.019752402114423664,0.020618556701030927,0.05881581814371783,0.010309278350515464,0.05427092278239026
E08000018,0.19760479041916168,0.3466229672076554,0.25748502994011974,0.4211031797115206,0.04790419161676647,0.1412434437196164,0,0.0021891315060297693,0.011976047904191617,0.029464609348257873,0.03592814371257485,0.17910279485183606
E08000019,0.22608695652173913,0.37260348575315994,0.22028985507246376,0.331006329267845,0.02318840579710145,0.069133544897651375,0.02318840579710145,0.16175305008718496,0.06956521739130435,0.19485372370060075,0.011594202898550725,0.07857851636753824
E08000021,0.1657142857142857,0.34853029659068774,0.25142857142857145,0.35269329476102523,0.03428571428571429,0.0860164854260536,0,0.11788934089429731,0.017142857142857144,0.054295199796688065,0.017142857142857144,0.022371090969779073
E08000022,0.05343511450381679,0.21392764374866133,0.04580152671755725,0.21377471425511613,0.022900763358778626,0.13992822789493153,0,0.005222449390216197,0,0.01779763875096546,0,0
E08000023,0.08823529411764706,0.2735640399021055,0.11764705882352941,0.34888112482965045,0.0196078431372549,0.05890356046012535,0,0.01927045213289123,0,0.01298657938154926,0,0
E08000024,0.10270270270270271,0.2515133149930021,0.2972972972972973,0.4374239154800875,0.016216216216216217,0.1480003791273113,0,0,0,0.004795085871195202,0,0
E08000025,0.09076682316118936,0.23573971451885475,0.325508607198748,0.49315423708803835,0.004694835680751174,0.03993441073881903,0.49608763693270735,0.7852282233266671,0.25821596244131456,0.5275892711176577,0.3192488262910798,0.7453772358442958
E08000026,0.08205128205128205,0.2283581967483771,0.13333333333333333,0.2855248788040367,0.020512820512820513,0.0675171123563626,0.020512820512820513,0.3329428758542419,0.23076923076923078,0.47423706774255087,0.005128205128205128,0.1400877356044633
E08000027,0.13930348258706468,0.28928753675572005,0.19402985074626866,0.3826446282366788,0.009950248756218905,0.07672458845157028,0,0,0.0945273631840796,0.33929355144153633,0,0.0144736134984524
E08000028,0.06989247311827956,0.21904440748754844,0.45698924731182794,0.6895269506321955,0,0.03304784378613667,0.005376344086021506,0.31551600804826846,0.08064516129032258,0.38275353010653773,0.25268817204301075,0.7739593667670638
E08000029,0.08208955223880597,0.1520506030436517,0.14925373134328357,0.21223519326504314,0.06716417910447761,0.21285744634217088,0,0.11219168185696603,0.007462686567164179,0.0931008206506191,0,0.006153955993315767
E08000030,0.18562874251497005,0.3695604973176743,0.41317365269461076,0.5957581099333806,0.011976047904191617,0.07488208069107086,0,0.12506862251322082,0.017964071856287425,0.2297872263302885,0.029940119760479042,0.21548679631876555
E08000031,0.0379746835443038,0.24321172788029904,0.34177215189873417,0.5398028249969982,0.006329113924050633,0.051603533639473696,0,0.2891774399661317,0.05063291139240506,0.2744293084360804,0.006329113924050633,0.08002557863459853
E08000032,0.2161290322580645,0.3961879777716879,0.3387096774193548,0.4849339238421959,0.012903225806451613,0.07892216902349404,0.0032258064516129032,0.1447608843369504,0.34516129032258064,0.543876660619937,0.03870967741935484,0.25272856235996677
E08000033,0.0625,0.16348974171446165,0.1328125,0.22571458272977568,0.078125,0.16768019615033192,0,7.861359681199995e-4,0.4375,0.6674575720065397,0,0.012298040320015555
E08000034,0.06563706563706563,0.18525776530246849,0.1776061776061776,0.3009245711916413,0.023166023166023165,0.10153465150904428,0.007722007722007722,0.12058337877823434,0.2277992277992278,0.44818269032598124,0.015444015444015444,0.08273820271648034
E08000035,0.2074688796680498,0.3194184626372365,0.17427385892116182,0.2691705574314522,0.026970954356846474,0.11028941957683325,0,0.05641002631861928,0.22199170124481327,0.4501081670227571,0.08091286307053942,0.33099337394307354
E08000036,0.23923444976076555,0.38826818515959755,0.3014354066985646,0.47875778330077057,0.03827751196172249,0.1520213590017654,0,0.007004804771966904,0.009569377990430622,0.07049629663106569,0,0.03499594361322138
E08000037,0.14285714285714285,0.2999825843335709,0.11904761904761904,0.2741615824226744,0.015873015873015872,0.095128962031499,0,0.04421655070137519,0.007936507936507936,0.02995078476167019,0,0.10023126961382356
E09000001,0,0,0,0,0,0.051445459768757903,0.8333333333333334,0.9831676544434212,0.16666666666666666,0.19530668303778734,1,1
E09000002,0,0.02343441259067629,0.01818181818181818,0.40785306714134184,0,0.030292058475443504,0.990909090909091,0.9995246207551908,0,0.08009379051490845,0.2545454545454545,0.7813707025205763
E09000003,0,0.0018808058935229663,0,0.02086299821225653,0.009478672985781991,0.05188914990060835,0.4265402843601896,0.7724945816060568,0.009478672985781991,0.04419514860947573,0.24170616113744076,0.6821571432898759
E09000004,0.00684931506849315,0.04737021244625547,0,0.11557319276068521,0.00684931506849315,0.07182700218636877,0.136986301369863,0.44924450959568135,0,0.0343116586285568,0,0.17804770882926885
E09000005,0,0.014081534255527326,0,0.11452518193639258,0.011560693641618497,0.02080921441132473,0.9653179190751445,0.9958739252356675,0,0.02840735624612617,0.6647398843930635,0.9289419090681722
E09000006,0,0.031250039436916864,0.005076142131979695,0.07182620996101285,0.025380710659898477,0.1170098177294464,0.14213197969543148,0.49516235632625577,0,0.023747964852848927,0.025380710659898477,0.32807905245263647
E09000007,0,0.010049001673464775,0.007518796992481203,0.046211640951688386,0,6.029696714997053e-4,0.03759398496240601,0.5861008637564826,0.015037593984962405,0.05050124079869575,0.8721804511278195,0.9852084643257154
E09000008,0,0.047120274243110334,0.045454545454545456,0.09342742264929035,0.01818181818181818,0.08761516922782922,0.5363636363636364,0.7907119394903709,0.013636363636363636,0.13967052468174143,0.21363636363636362,0.5529350618237915
E09000009,0,6.504708843575891e-4,0,0.11292079771731343,0.00510204081632653,0.02313073700414971,0.826530612244898,0.9612030424609966,0,0.0339229891392,0.6020408163265306,0.9359033099107761
E09000010,0,0.028857887468215764,0.07650273224043716,0.31714447211361085,0.01092896174863388,0.04975453976947247,0.7759562841530054,0.9368796331489065,0,0.08289406441411828,0.20218579234972678,0.6196744023636164
E09000011,0,0.016235181128000608,0.013245033112582781,0.10482057092313198,0.006622516556291391,0.024322366350368926,0.609271523178808,0.8855038560946096,0.006622516556291391,0.04073821703924205,0.271523178807947,0.6963881593875554
E09000012,0,0.022480962574849706,0.041666666666666664,0.1263122235689064,0,0,1,1,0.027777777777777776,0.09744798775209673,1,1
E09000013,0,0.004984686383623465,0,0.021969160786021746,0,0,0.6283185840707964,0.9132269044717612,0.008849557522123894,0.05115176465682208,0.9646017699115044,0.9914316291046747
E09000014,0,0.059212866033363475,0.07586206896551724,0.1927452470378783,0,0,0.8275862068965517,0.965179175277514,0,0.06133590712076611,0.9517241379310345,0.9965257008901128
E09000015,0,9.036596750812759e-4,0,0.02016287518056134,0,0.053839799281038526,0.5693430656934306,0.8632081128604883,0,0.0024460704264936727,0,0.3728090930841434
E09000016,0.02666666666666667,0.08985089038385435,0.05333333333333334,0.2512690462999604,0.006666666666666667,0.07888889592402057,0.02666666666666667,0.28475506661390315,0,0.009446521567075582,0.006666666666666667,0.1397885555995251
E09000017,0,0.05071982292112587,0.006211180124223602,0.1070900259979264,0.031055900621118012,0.0850745787070156,0.3167701863354037,0.6626974199760216,0,0.013465517903440739,0.11180124223602485,0.4248005178252193
E09000018,0,0.0157920361170456,0.007042253521126761,0.10936797742526352,0,0.036606450484398735,0.6549295774647887,0.9344759211451363,0.028169014084507043,0.07465776681307161,0.5070422535211268,0.9041349058558219
E09000019,0,0.021451797406861303,0,0.023947686435232807,0,0,0.6666666666666666,0.9476119920593948,0.008130081300813009,0.04606421472317445,0.991869918699187,0.9996090166537295
E09000020,0,0,0,0.009395272320938165,0,0,0.941747572815534,0.9946726410639087,0.009708737864077669,0.09481859928560783,1,1
E09000021,0,0.0014498227457706019,0,0.011678322600550637,0,0.046209728296056116,0.09183673469387756,0.47843086379655586,0.02040816326530612,0.08346732826857627,0.030612244897959183,0.46411834000854446
E09000022,0,0.01428664116895836,0,0.00873245250839393,0,0,0.5674157303370787,0.9176002934072991,0.05056179775280899,0.22308617112520218,1,1
E09000023,0,0.040510949100451894,0,0.04874008493516748,0,0.005838619256693286,0.8402366863905325,0.9768622320039978,0.047337278106508875,0.23727624589628402,0.7514792899408284,0.9684169937418164
E09000024,0,0.003416995989354347,0,0.031321826523923964,0,0.02241344019870519,0.056451612903225805,0.4331669023991046,0.016129032258064516,0.08451791119339386,0.29838709677419356,0.8434303477724242
E09000025,0,0,0.006097560975609756,0.16565054362100326,0,0.006545827042401842,1,1,0.018292682926829267,0.10567435237710339,0.75,0.9660862339966686
E09000026,0,0.0016818086743671011,0,0.022300575271453783,0,0.023949684416863695,0.3167701863354037,0.724318406495953,0,0.030139275967771793,0.2360248447204969,0.7329117314109096
E09000027,0,0.0033034365446285544,0,0,0,0.020476128117784723,0,0.14042295537632482,0,0.04337280620417334,0.2608695652173913,0.7772923356639109
E09000028,0,0.012900977194472722,0,0.019917081979152405,0,8.085411431533755e-4,0.7831325301204819,0.9420221437803123,0.018072289156626505,0.12105459395390568,0.9156626506024096,0.9912216995668782
E09000029,0,0.03313445845062448,0.008264462809917356,0.06372873947012926,0,0.061626544095767496,0.06611570247933884,0.3519665940756228,0,0.0847326946725898,0.008264462809917356,0.11976866542199795
E09000030,0,0.004362666880659863,0.10416666666666667,0.26336283919772613,0,0.0012877207790021085,0.8263888888888888,0.977506872979036,0.027777777777777776,0.07513180822579339,0.8472222222222222,0.9318462716820367
E09000031,0,0.005737602593476755,0.006944444444444444,0.10559915523779206,0,0.01844874210271588,0.8472222222222222,0.9561594295191151,0.006944444444444444,0.12905101921170953,0.7152777777777778,0.9470357293346419
E09000032,0,0.00514744590904191,0,0.0014068263055710957,0,0.005155534770300275,0.39106145251396646,0.7700049424593076,0.027932960893854747,0.06309823525809162,0.8659217877094972,0.981191722024467
E09000033,0,0.004185838577211531,0,0.03350415320459714,0,0,0.234375,0.7482718140800589,0.0390625,0.13382510928293018,0.984375,0.9983000703310911
